track_key,seed,changed_blocks,total_blocks,changed_seconds,input_error_mass,changed_input_distance,inside_output_change,outside_output_change,localization_contrast,changed_target_effect,full_output_change
nerve_9_pray_for_the_rain,123,19,24,9.5,0.2950602508927576,0.37270768533822024,0.27628253608992476,0.1471999168395996,0.12908261925032516,0.15932340068735037,0.24939032374610703
nerve_9_pray_for_the_rain,2027,19,24,9.5,0.2950602508927576,0.37270768533822024,0.33688701581427233,0.29038861812041206,0.04649839769386027,0.31334338551747154,0.3271998496280515
nerve_9_pray_for_the_rain,42,19,24,9.5,0.2950602508927576,0.37270768533822024,0.44042840411820133,0.35478799091850444,0.0856404131996969,0.2485055321783626,0.42258665136826457
pr_oh_no,123,24,24,12.0,0.9660630557558979,0.9660630557558979,0.41368462404513817,0.0,0.0,0.3059987902655746,0.41368462404513817
pr_oh_no,2027,24,24,12.0,0.9660630557558979,0.9660630557558979,0.2799594718297843,0.0,0.0,0.36398878004619256,0.2799594718297843
pr_oh_no,42,24,24,12.0,0.9660630557558979,0.9660630557558979,0.39115523649120204,0.0,0.0,0.5000834629258426,0.39115523649120204
punkdisco_oral_hygiene,123,24,24,12.0,0.47170021140058066,0.47170021140058066,0.46806053556444827,0.0,0.0,0.5071431538581219,0.46806053556444827
punkdisco_oral_hygiene,2027,24,24,12.0,0.47170021140058066,0.47170021140058066,0.298077013025521,0.0,0.0,0.43674720464980993,0.298077013025521
punkdisco_oral_hygiene,42,24,24,12.0,0.47170021140058066,0.47170021140058066,0.7167709703623798,0.0,0.0,0.6046721597322069,0.7167709703623798
raft_monk_tiring,123,23,24,11.5,0.49707121777008645,0.5186830098470468,0.3869305322398805,0.27112531661987305,0.11580521562000745,0.4108852637794245,0.38210531492238015
raft_monk_tiring,2027,23,24,11.5,0.49707121777008645,0.5186830098470468,0.25167629720442425,0.1143990159034729,0.13727728130095135,0.24630523015120556,0.2459564104835512
raft_monk_tiring,42,23,24,11.5,0.49707121777008645,0.5186830098470468,0.4938186456676664,0.7789970355628154,-0.285178389895149,0.46428982005893454,0.5057010785799642
sambasevam_shanmugam_kaathaadi,123,19,24,9.5,0.36467286087053025,0.4606394032048804,0.31662035360477986,0.13366216394916647,0.1829581896556134,0.34933862711048963,0.2785040640931937
sambasevam_shanmugam_kaathaadi,2027,19,24,9.5,0.36467286087053025,0.4606394032048804,0.3905447437685626,0.08146354050747111,0.30908120326109145,0.4585344715677157,0.3261528264225018
sambasevam_shanmugam_kaathaadi,42,19,24,9.5,0.36467286087053025,0.4606394032048804,0.4418209684087005,0.015801657372834055,0.42601931103586643,0.4612345211441235,0.35306694527622834
secretariat_borderline,123,15,24,7.5,0.1997615853530025,0.31961853656480416,0.37348038295922,0.27693324846068945,0.09654713449853053,0.3465666337637724,0.33727520752227097
secretariat_borderline,2027,15,24,7.5,0.1997615853530025,0.31961853656480416,0.38846222706347894,0.08846304216330801,0.2999991849001709,0.3219981598578002,0.27596253272591487
secretariat_borderline,42,15,24,7.5,0.1997615853530025,0.31961853656480416,0.29452744294963273,0.09899387532677818,0.19553356762285456,0.36013428009993975,0.22120235509106226
secretariat_over_the_top,123,21,24,10.5,0.6890900774925051,0.7875315171342915,0.5045214887349118,0.044848682136153374,0.45967280659875837,0.7418305307274682,0.44706238791006686
secretariat_over_the_top,2027,21,24,10.5,0.6890900774925051,0.7875315171342915,0.5175274058551762,0.17051485171603709,0.3470125541391391,0.6891865987364445,0.4741508365877838
secretariat_over_the_top,42,21,24,10.5,0.6890900774925051,0.7875315171342915,0.41930708292499863,0.03673686871127572,0.3825702142137229,0.6686315432442889,0.3714858061482833
signe_jakobsen_what_have_you_done_to_me,123,21,24,10.5,0.4661697421142483,0.532765419559141,0.4182087863817362,0.14212511655160567,0.27608366983013055,0.5707785368188577,0.38369832765296996
signe_jakobsen_what_have_you_done_to_me,2027,21,24,10.5,0.4661697421142483,0.532765419559141,0.39807299546786273,0.3565456059146605,0.04152738955320223,0.5799430634847927,0.3928820717737125
signe_jakobsen_what_have_you_done_to_me,42,21,24,10.5,0.4661697421142483,0.532765419559141,0.3349484146952356,0.031341336658896525,0.3036070780363391,0.40888174624841306,0.29699752994069323
the_doppler_shift_atrophy,123,24,24,12.0,0.6392647213905623,0.6392647213905623,0.5434672218995371,0.0,0.0,0.5047949389753025,0.5434672218995371
