track_key,track_id,rank,seed,error_type,effective_changed_seconds,changed_blocks,mean_changed_template_distance,full_window_input_error_mass,changed_block_target_effect,inside_output_change,outside_output_change,localization_contrast,changed_block_output_change,full_window_output_error_mass,mass_transfer_ratio,changed_block_transfer_ratio
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,2027,relative_substitution,4.0,9,0.27439113327760123,0.10289667497910034,0.1136788358456854,0.09632668949397331,0.0057429147958680425,0.09058377469810527,0.07718616563348181,0.032163182416148746,0.3125774707752365,0.28129978076001694
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,42,relative_substitution,4.0,9,0.27439113327760123,0.10289667497910034,0.02037563929266709,0.031141562555280968,0.00890699929123115,0.022234563264049816,0.026543630970014234,0.015392080243245681,0.14958773202702627,0.09673647487420838
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,123,parallel_quality,4.0,9,0.2769826382735567,0.1038684893525836,0.044474349962790864,0.1117285464923035,0.0037391048327468646,0.10798944165955664,0.09078930996377471,0.03523602531678422,0.33923690944589413,0.3277797862337796
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,2027,parallel_quality,4.0,9,0.2769826382735567,0.1038684893525836,0.0895615109989316,0.057162176959922616,0.011910130472983648,0.045252046486938965,0.04640123146562947,0.02510864403167418,0.24173494953259986,0.1675239710143932
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,42,parallel_quality,4.0,9,0.2769826382735567,0.1038684893525836,0.027325767488388202,0.04805062612279148,0.010108046868031384,0.03794257925476009,0.04636189761281812,0.021174632484003076,0.203860021609878,0.1673819626450004
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,123,relative_substitution,4.0,9,0.2769826382735567,0.1038684893525836,0.07056637481558031,0.05081687976059183,0.006192105813162894,0.04462477394742893,0.040560022901484624,0.019207664881163,0.18492292514202463,0.14643525368339616
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,2027,relative_substitution,4.0,9,0.2769826382735567,0.1038684893525836,0.0743668379297341,0.029631479873921944,0.014433952257984228,0.015197527615937716,0.023954147645190375,0.018866564479299394,0.18163896092930049,0.08648248783569067
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,42,relative_substitution,4.0,9,0.2769826382735567,0.1038684893525836,0.04506041687775633,0.056811940088013504,0.012094957354769509,0.044716982733243996,0.047508897593615,0.025137410651965675,0.24201190186406052,0.17152301635127662
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,9,123,parallel_quality,4.0,9,0.2666981711508959,0.10001181418158582,0.002949236115000352,0.002912351211552041,0.007610016157019238,-0.0046976649454671966,0.0025077463491926214,0.006239863881257972,0.062391267794908736,0.009402937929310946
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,9,2027,parallel_quality,4.0,9,0.2666981711508959,0.10001181418158582,0.010523362004708584,0.0021534136437989355,0.0025059196781251902,-0.00035250603432625477,0.0017120705800779648,0.002403105418113366,0.02402821544412926,0.006419506263165516
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,9,42,parallel_quality,4.0,9,0.2666981711508959,0.10001181418158582,0.01881827353263024,0.0034530335166996296,0.004529202877933536,-0.0010761693612339066,0.003934264363960851,0.004215320147573647,0.04214822200825322,0.014751748566490442
