track_key,track_id,rank,seed,error_type,effective_changed_seconds,changed_blocks,mean_changed_template_distance,full_window_input_error_mass,changed_block_target_effect,inside_output_change,outside_output_change,localization_contrast,changed_block_output_change,full_window_output_error_mass,mass_transfer_ratio,changed_block_transfer_ratio
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,2027,relative_substitution,4.0,9,0.27439113327760123,0.10289667497910034,0.38294155415105996,0.47130433162000046,0.06374845874883729,0.4075558728711632,0.38212294150224524,0.18261892166959323,1.7747796195230363,1.392621317379275
girls_under_glass_we_feel_alright,Girls Under Glass - We Feel Alright,10,42,relative_substitution,4.0,9,0.27439113327760123,0.10289667497910034,0.17808654687841644,0.24201073797019493,0.019159955843830834,0.22285078212636408,0.1901501350198629,0.08415810063068702,0.81788940845543,0.6929893570120875
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,123,parallel_quality,4.0,9,0.2769826382735567,0.1038684893525836,0.19240120773304645,0.6042395649952021,0.031236169750589265,0.5730033952446129,0.4886154668301745,0.198362160030268,1.9097433809489979,1.7640653214791124
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,2027,parallel_quality,4.0,9,0.2769826382735567,0.1038684893525836,0.26667182370009246,0.2634605861592419,0.08250881295679215,0.18095177320244976,0.23199378252511427,0.13528641347417333,1.3024779152697694,0.8375751778925219
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,42,parallel_quality,4.0,9,0.2769826382735567,0.1038684893525836,0.11011202204142956,0.27175526719282406,0.030961988002310308,0.24079327919051374,0.22433836483015268,0.10119336109954347,0.9742450451555201,0.8099365585816578
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,123,relative_substitution,4.0,9,0.2769826382735567,0.1038684893525836,0.4930650285048498,0.8255080024368074,0.05591294581933198,0.7695950566174754,0.6594740326072519,0.28037817066609566,2.6993573548022494,2.380921911632363
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,2027,relative_substitution,4.0,9,0.2769826382735567,0.1038684893525836,0.22744989398487617,0.32041319594668105,0.10371117897065792,0.21670201697602315,0.27634182148845515,0.166915933921998,1.6069929866352308,0.997686436994406
hollow_ground_ill_fate,Hollow Ground - Ill Fate,8,42,relative_substitution,4.0,9,0.2769826382735567,0.1038684893525836,0.3486546053944388,0.47371251879228676,0.040826153826599654,0.4328863649656871,0.3940057345544647,0.1670846769415917,1.608617569996802,1.4224925324212283
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,9,123,parallel_quality,4.0,9,0.2666981711508959,0.10001181418158582,0.03722719389111781,0.012620696192553096,0.07356008775676783,-0.060939391564214726,0.011871146102080473,0.05578609855053854,0.5577950865809799,0.04451153920873295
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,9,2027,parallel_quality,4.0,9,0.2666981711508959,0.10001181418158582,0.01178547206453858,0.03389196123917299,0.048147792396671774,-0.014255831157498781,0.03591460894611401,0.043989841642401294,0.4398464521654553,0.1346638741133091
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,9,42,parallel_quality,4.0,9,0.2666981711508959,0.10001181418158582,0.021268465136551933,0.019081107775043953,0.03181413084062723,-0.012733023065583278,0.032931096784597394,0.028100332446498774,0.28097013014361066,0.12347702514227298
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,9,123,relative_substitution,4.0,9,0.2416877761691666,0.09063291606343733,0.2655484940601698,0.4152936683006424,0.049149871393892174,0.36614379690675025,0.3781872129147954,0.15594181215836098,1.720586944915372,1.5647759225112303
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,9,2027,relative_substitution,4.0,9,0.2416877761691666,0.09063291606343733,0.38260288264746706,0.6938049880958613,0.06320246065228786,0.6306025274435735,0.5638110316513768,0.2471281978233301,2.7266936622711766,2.3328073955082598
juliet_s_rescue_heartbeats,Juliet's Rescue - Heartbeats,9,42,relative_substitution,4.0,9,0.2416877761691666,0.09063291606343733,0.3199651579683282,0.3835756257505241,0.0663850358002005,0.3171905899503236,0.34397488847736046,0.15889895786904487,1.7532146682539222,1.4232200483180382
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,3,123,parallel_quality,4.0,9,0.2790017529329629,0.10462565734986097,0.08285560049260259,0.09791769610261894,0.07306995853692981,0.02484773756568913,0.10188290637622346,0.08031721532692247,0.7676627068477788,0.36516941311369955
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,3,2027,parallel_quality,4.0,9,0.2790017529329629,0.10462565734986097,0.09256956579334687,0.03372798696272288,0.01465870365439645,0.019069283308326433,0.03600736497264107,0.020220577952658327,0.1932659585118984,0.12905784495659686
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,3,42,parallel_quality,4.0,9,0.2790017529329629,0.10462565734986097,0.08726456601706062,0.18504115696540624,0.03211479860255733,0.1529263583628489,0.16862733264695717,0.0767183197917216,0.7332648772296917,0.6043952443821171
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,3,123,relative_substitution,4.0,9,0.27899248110498825,0.10462218041437049,0.15182144198068662,0.2638340049625468,0.05543097975629643,0.20840302520625034,0.26309644624837236,0.11621519544145277,1.1108083867222662,0.9430234291846954
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,3,2027,relative_substitution,4.0,9,0.27899248110498825,0.10462218041437049,0.30701489649221775,0.5257756155197313,0.0407766087574432,0.4849990067622881,0.46106625234365034,0.18223465239644387,1.7418357338250698,1.6526117496698611
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,3,42,relative_substitution,4.0,9,0.27899248110498825,0.10462218041437049,0.30726476045201845,0.37965813143934485,0.030366292445683073,0.3492918389936618,0.32089929826846864,0.13224307881883443,1.264006143774366,1.150207693761146
louis_cressy_band_good_time,Louis Cressy Band - Good Time,14,123,parallel_quality,4.0,9,0.2716966619350867,0.1018862482256574,0.18780117379560865,0.2560889215669775,0.02990364353030918,0.22618527803666832,0.2057678175312915,0.09587434962433744,0.9409940133627768,0.7573439293135417
louis_cressy_band_good_time,Louis Cressy Band - Good Time,14,2027,parallel_quality,4.0,9,0.2716966619350867,0.1018862482256574,0.13116090084611268,0.40628193667943624,0.018630358060896256,0.38765157861854,0.3343249212452808,0.1316954018246371,1.29257288513518,1.2305080189949376
louis_cressy_band_good_time,Louis Cressy Band - Good Time,14,42,parallel_quality,4.0,9,0.2716966619350867,0.1018862482256574,0.2855925468439341,0.3111343839347023,0.05208812031015589,0.2590462636245464,0.2853352365406993,0.1276432805339819,1.2528018526237017,1.0501977996655372
louis_cressy_band_good_time,Louis Cressy Band - Good Time,14,123,relative_substitution,4.0,9,0.2716966619350867,0.10188624822565738,0.4156976366281182,0.5942088182046467,0.020973468701855576,0.5732353495027911,0.46791519618609634,0.18816711230683636,1.8468352263799561,1.722197073948188
louis_cressy_band_good_time,Louis Cressy Band - Good Time,14,2027,relative_substitution,4.0,9,0.2716966619350867,0.10188624822565738,0.5003994594665724,0.6417846209798123,0.07647653573466583,0.5653080852451464,0.6103254853536713,0.24135806059783352,2.3688973222693837,2.2463488546631067
louis_cressy_band_good_time,Louis Cressy Band - Good Time,14,42,relative_substitution,4.0,9,0.2716966619350867,0.10188624822565738,0.4811095068880164,0.578850362269418,0.056474804086411,0.522375558183007,0.4871336103205237,0.20883434188978803,2.0496813409721626,1.7929318926888724
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,18,123,parallel_quality,4.0,9,0.2695389106243965,0.10107709148414856,0.21620343761907015,0.16471932376907475,0.05441478615363273,0.11030453761544201,0.13970541798205807,0.08658694295813667,0.8566426050329682,0.518312616380416
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,18,2027,parallel_quality,4.0,9,0.2695389106243965,0.10107709148414856,0.13935926347276348,0.03418728410726663,0.011792032884051422,0.022395251223215208,0.033461466496346355,0.01832398115748919,0.18128718276745087,0.124143361783394
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,18,42,parallel_quality,4.0,9,0.2695389106243965,0.10107709148414856,0.02323535906303568,0.006446208583830493,0.004072491098297528,0.0023737174855329645,0.006924079958533367,0.00476482536491131,0.047140507259833,0.025688610013646966
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,18,123,relative_substitution,4.0,9,0.2695389106243965,0.10107709148414856,0.3199057411854617,0.29101911666723984,0.07714591498891915,0.2138732016783207,0.26863292232611696,0.13952559881176269,1.3803879470912934,0.9966387476443354
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,18,2027,relative_substitution,4.0,9,0.2695389106243965,0.10107709148414856,0.39252365262148037,0.3454802841702195,0.07298164972007438,0.2724986344501451,0.32913680543195944,0.1524604181013667,1.5083577877315193,1.221110542702359
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,18,42,relative_substitution,4.0,9,0.2695389106243965,0.10107709148414856,0.4150244777470318,0.4390726697040059,0.07281188003466565,0.3662607896693402,0.3845617540862324,0.1796379436882232,1.7772369688377405,1.4267392904251983
motor_tapes_shore,Motor Tapes - Shore,7,123,parallel_quality,4.0,8,0.33333333333333315,0.11111111111111092,0.06683357770933801,0.04602525638308312,0.009661265214331125,0.036363991168752,0.04602525638308312,0.021782595603915125,0.19604336043523646,0.13807576914924943
motor_tapes_shore,Motor Tapes - Shore,7,2027,parallel_quality,4.0,8,0.33333333333333315,0.11111111111111092,0.22270658408451777,0.15628763620697486,0.009784024543088042,0.1465036116638868,0.15628763620697486,0.05861856176438366,0.5275670558794539,0.46886290862092483
motor_tapes_shore,Motor Tapes - Shore,7,42,parallel_quality,4.0,8,0.33333333333333315,0.11111111111111092,0.06516627403580245,0.014279902227416055,0.003974527247926803,0.010305374979489253,0.014279902227416055,0.007409652241089887,0.06668687016980909,0.04283970668224819
motor_tapes_shore,Motor Tapes - Shore,7,123,relative_substitution,4.0,8,0.33333333333333315,0.11111111111111092,0.3373079398982126,0.35041376836980154,0.023843021052621975,0.32657074731717955,0.35041376836980154,0.13269993682501519,1.1942994314251387,1.0512413051094052
motor_tapes_shore,Motor Tapes - Shore,7,2027,relative_substitution,4.0,8,0.33333333333333315,0.11111111111111092,0.5586639467001816,0.488925100327097,0.009445201875057957,0.4794798984520391,0.488925100327097,0.16927183469240428,1.5234465122316412,1.4667753009812918
motor_tapes_shore,Motor Tapes - Shore,7,42,relative_substitution,4.0,8,0.33333333333333315,0.11111111111111092,0.5098895976449256,0.4309808244865548,0.00826504851825495,0.42271577596829985,0.4309808244865548,0.1491703071743549,1.3425327645691962,1.292942473459665
pr_oh_no,PR - Oh No,24,123,parallel_quality,4.0,10,0.33552058258749096,0.13980024274478772,0.2898202908181382,0.3288882079854093,0.038330849554336924,0.2905573584310724,0.27589332130490873,0.12307674576339972,0.8803757657852027,0.8222843414769235
pr_oh_no,PR - Oh No,24,2027,parallel_quality,4.0,10,0.33552058258749096,0.13980024274478772,0.024735910836148393,0.03942937622012473,0.07430475312648405,-0.034875376906359314,0.03993659693677469,0.06413276819546258,0.4587457570623832,0.11902875414911618
pr_oh_no,PR - Oh No,24,42,parallel_quality,4.0,10,0.33552058258749096,0.13980024274478772,0.18747410498198647,0.16860080459686136,0.07329460649835494,0.09530619809850642,0.13678887431501496,0.1010922476104193,0.7231192566308215,0.407691454455989
pr_oh_no,PR - Oh No,24,123,relative_substitution,4.0,10,0.35127227352902385,0.1463634473037598,0.23676618715718462,0.26879005957396596,0.1811781031521565,0.08761195642180947,0.26424917553061,0.20673159044185088,1.4124536846471252,0.7522631173700547
pr_oh_no,PR - Oh No,24,2027,relative_substitution,4.0,10,0.35127227352902385,0.1463634473037598,0.37231760515421974,0.3536793095277987,0.07929906258849131,0.2743802469393074,0.28297309395522563,0.15932663461245597,1.088568474899287,0.8055662666237875
pr_oh_no,PR - Oh No,24,42,relative_substitution,4.0,10,0.35127227352902385,0.1463634473037598,0.47831704351309706,0.5817351780771979,0.07117681922541612,0.5105583588517818,0.4325640336222424,0.22008967389051914,1.5037202111928218,1.23142094101686
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,25,123,parallel_quality,4.0,9,0.27187140087474,0.10195177532802739,0.07774324200185456,0.07008447304111022,0.030079471249358673,0.04000500179175155,0.07700738376824938,0.04174759677195287,0.4094837646292179,0.2832492991924855
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,25,2027,parallel_quality,4.0,9,0.27187140087474,0.10195177532802739,0.013788558056115218,0.014106725489159271,0.005364716593438486,0.008742008895720785,0.01795992712096934,0.007914469188023715,0.07762953771583771,0.06606037657209875
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,25,42,parallel_quality,4.0,9,0.27187140087474,0.10195177532802739,0.08828743737923733,0.021947154073669952,0.0025510087687930605,0.01939614530487689,0.0175983973016653,0.00820821781604882,0.08051078845502276,0.06473059411561076
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,25,123,relative_substitution,4.0,9,0.27187140087474,0.10195177532802739,0.41667013796209346,0.43924226747033857,0.08106089451840888,0.3581813729519297,0.4070209324541547,0.18553046162938838,1.819786472893175,1.497108306149798
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,25,2027,relative_substitution,4.0,9,0.27187140087474,0.10195177532802739,0.32096027713875325,0.297279662483605,0.04580564084703997,0.251474021636565,0.28961880859829914,0.11915223049103811,1.1687116787095533,1.0652786856817498
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,25,42,relative_substitution,4.0,9,0.27187140087474,0.10195177532802739,0.32920704608416956,0.3163503422308887,0.06285212810526784,0.25349821412562085,0.3245385907777727,0.1367891072252406,1.341704024134204,1.1937209641528208
secretariat_over_the_top,Secretariat - Over The Top,12,123,parallel_quality,4.0,9,0.28277235686893526,0.10603963382585058,0.06955796646022182,0.017361930554197307,0.005536353175778993,0.011825577378418314,0.015910797992415546,0.008985479911151001,0.08473699490426287,0.056267161926970774
secretariat_over_the_top,Secretariat - Over The Top,12,2027,parallel_quality,4.0,9,0.28277235686893526,0.10603963382585058,0.3277399012731572,0.16986112083707536,0.030478923996133566,0.1393821968409418,0.15049316595270001,0.07113206474140826,0.6708063973346873,0.532206074239617
secretariat_over_the_top,Secretariat - Over The Top,12,42,parallel_quality,4.0,9,0.28277235686893526,0.10603963382585058,0.06778247379187402,0.03150502344516791,0.019173490285446283,0.012331533159721627,0.025511285285412775,0.022770187457031757,0.21473279976077012,0.09021845546676698
secretariat_over_the_top,Secretariat - Over The Top,12,123,relative_substitution,4.0,9,0.28277235686893526,0.10603963382585058,0.4551444996321131,0.41345114002504857,0.03726494180190437,0.3761861982231442,0.36825793363987647,0.14698591628365476,1.3861413037794008,1.302312353716257
secretariat_over_the_top,Secretariat - Over The Top,12,2027,relative_substitution,4.0,9,0.28277235686893526,0.10603963382585058,0.45810199610431973,0.466284961091172,0.05158764184059393,0.41469731925057807,0.41543590768263505,0.17254102662201254,1.6271371410559332,1.4691531813174696
secretariat_over_the_top,Secretariat - Over The Top,12,42,relative_substitution,4.0,9,0.28277235686893526,0.10603963382585058,0.342093631566076,0.3457789040745742,0.035792078640437805,0.30998682543413636,0.29941967333450326,0.12620490272539425,1.1901672815341968,1.0588717958498468
