track_key,track_id,seed,corrupted_target_effect,inside_output_change,outside_output_change,localization_contrast,inside_blocks,outside_blocks
raft_monk_tiring,Raft Monk - Tiring,2027,0.5731146302990775,0.36489567699577785,0.023168132275250858,0.341727544720527,8,16
raft_monk_tiring,Raft Monk - Tiring,42,0.7692081433183331,0.5226832154604426,0.028229289152454054,0.49445392630798857,8,16
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,123,0.9908591522559281,0.4688367450351417,0.11425907823147893,0.35457766680366276,8,16
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,2027,0.9581403839636489,0.4896923243216851,0.03230747379197612,0.45738485052970895,8,16
sambasevam_shanmugam_kaathaadi,Sambasevam Shanmugam - Kaathaadi,42,1.0498557628613852,0.5265052924458522,0.027118240015894503,0.4993870524299577,8,16
secretariat_borderline,Secretariat - Borderline,123,1.0474442381505664,0.7202107791285722,0.017670006062917173,0.7025407730656551,8,16
secretariat_borderline,Secretariat - Borderline,2027,1.0296654860858725,0.4990435070441743,0.030898643220618936,0.46814486382355536,8,16
secretariat_borderline,Secretariat - Borderline,42,1.0421693079150103,0.5907760882669639,0.011999585006089906,0.578776503260874,8,16
secretariat_over_the_top,Secretariat - Over The Top,123,1.1109123740421432,0.47760824973482796,0.017347194490499054,0.4602610552443289,8,16
secretariat_over_the_top,Secretariat - Over The Top,2027,0.9559011551846288,0.5639952895027023,0.03317486282411075,0.5308204266785915,8,16
secretariat_over_the_top,Secretariat - Over The Top,42,1.0366558999062212,0.49095527624507107,0.052822800565069286,0.4381324756800018,8,16
signe_jakobsen_what_have_you_done_to_me,Signe Jakobsen - What Have You Done To Me,123,0.8266352393978436,0.45745330009661167,0.16032719433235912,0.2971261057642526,8,16
signe_jakobsen_what_have_you_done_to_me,Signe Jakobsen - What Have You Done To Me,2027,1.1365413698694535,0.6439248124903967,0.07218559726815216,0.5717392152222445,8,16
signe_jakobsen_what_have_you_done_to_me,Signe Jakobsen - What Have You Done To Me,42,0.9875511522815277,0.6253864212631604,0.09228695120422198,0.5330994700589384,8,16
the_doppler_shift_atrophy,The Doppler Shift - Atrophy,123,0.9021067467545677,0.7247838994545981,0.031656903881897853,0.6931269955727002,8,16
the_doppler_shift_atrophy,The Doppler Shift - Atrophy,2027,0.9191479940462964,0.7148902438297251,0.07986246542721459,0.6350277784025105,8,16
the_doppler_shift_atrophy,The Doppler Shift - Atrophy,42,0.7855851427061404,0.5163464625540303,0.02832962727158999,0.4880168352824403,8,16
the_easton_ellises_baumi_sdrnr,The Easton Ellises (Baumi) - SDRNR,123,0.04466351557894188,0.025357955506782298,0.013042018151064441,0.012315937355717857,8,16
the_easton_ellises_baumi_sdrnr,The Easton Ellises (Baumi) - SDRNR,2027,0.5550280692344383,0.31994386047340484,0.06738168895020447,0.2525621715232004,8,16
the_easton_ellises_baumi_sdrnr,The Easton Ellises (Baumi) - SDRNR,42,0.5411698109900325,0.31300467872622606,0.09466887145478989,0.21833580727143617,8,16
the_long_wait_dark_horses,The Long Wait - Dark Horses,123,1.2443939994662971,0.8172837736050367,0.02777879454620641,0.7895049790588302,8,16
the_long_wait_dark_horses,The Long Wait - Dark Horses,2027,1.0920981385012276,0.634718692726183,0.01935840481780047,0.6153602879083825,8,16
the_long_wait_dark_horses,The Long Wait - Dark Horses,42,1.198172877692925,0.593573627837763,0.005184635789608379,0.5883889920481546,8,16
tom_mckenzie_directions,Tom McKenzie - Directions,123,1.0122300020512096,0.6605882496523755,0.14055760099138165,0.5200306486609938,8,16
tom_mckenzie_directions,Tom McKenzie - Directions,2027,0.88968173641581,0.5535811973945168,0.042801664418159316,0.5107795329763575,8,16
tom_mckenzie_directions,Tom McKenzie - Directions,42,0.8794596596833442,0.6089791382575003,0.04957101274916829,0.559408125508332,8,16
we_fell_from_the_sky_not_you,We Fell From The Sky - Not You,123,1.1478971472141142,0.7649681074597592,0.14412419413969624,0.620843913320063,8,16
we_fell_from_the_sky_not_you,We Fell From The Sky - Not You,2027,1.0028570929698968,0.6846096420172996,0.02165141433632877,0.6629582276809708,8,16
we_fell_from_the_sky_not_you,We Fell From The Sky - Not You,42,0.8430624706604304,0.3970395595278736,0.02715677452417701,0.3698827850036966,8,16
