track_key,track_id,seed,corrupted_target_effect,inside_output_change,outside_output_change,localization_contrast,inside_blocks,outside_blocks
little_chicago_s_finest_my_own,Little Chicago's Finest - My Own,42,0.2861961186416239,0.13118381547269287,0.004537031174342017,0.12664678429835086,8,16
louis_cressy_band_good_time,Louis Cressy Band - Good Time,123,0.22123714983198167,0.10694452704020774,0.0036025122495022613,0.10334201479070548,8,16
louis_cressy_band_good_time,Louis Cressy Band - Good Time,2027,0.27495346478285215,0.14159865514896147,0.005964204902035877,0.1356344502469256,8,16
louis_cressy_band_good_time,Louis Cressy Band - Good Time,42,0.2919529263791245,0.15303189156054303,0.017450239942625755,0.13558165161791727,8,16
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,123,0.3199635532651158,0.08726458430051764,0.007071536212449395,0.08019304808806825,8,16
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,2027,0.3062002479679553,0.09884892849979328,0.011039298422614217,0.08780963007717907,8,16
lyndsey_ollard_catching_up,Lyndsey Ollard - Catching Up,42,0.4531351789298347,0.12987576831907321,0.0030886233770905935,0.12678714494198262,8,16
motor_tapes_shore,Motor Tapes - Shore,123,0.27616331497693514,0.08204139988054283,0.008462604388719937,0.07357879549182289,8,16
motor_tapes_shore,Motor Tapes - Shore,2027,0.2974057869065639,0.19290688342675938,0.020645064612555428,0.17226181881420394,8,16
motor_tapes_shore,Motor Tapes - Shore,42,0.2599058611673907,0.06216557550706023,0.007560562651724799,0.05460501285533543,8,16
nerve_9_pray_for_the_rain,Nerve 9 - Pray For The Rain,123,0.17215176983920066,0.07973711455680216,0.01139606616407092,0.06834104839273124,8,16
nerve_9_pray_for_the_rain,Nerve 9 - Pray For The Rain,2027,0.14724996315393735,0.07314312596923375,0.014357169006556522,0.05878595696267723,8,16
nerve_9_pray_for_the_rain,Nerve 9 - Pray For The Rain,42,0.16483388915910324,0.06069918339723643,0.007158469757157629,0.0535407136400788,8,16
pr_oh_no,PR - Oh No,123,0.3562796553145261,0.09915933318275254,0.03805001608891184,0.061109317093840695,8,16
pr_oh_no,PR - Oh No,2027,0.2712937004189292,0.08563270129514546,0.021239709782158202,0.06439299151298725,8,16
pr_oh_no,PR - Oh No,42,0.23115017376858488,0.1524804281931143,0.0219707571024111,0.13050967109070322,8,16
